country,station_id,city,state,power_kw,connection_type_id,connector_name
France,478397,Rémilly,Grand Est,50.0,2,CHAdeMO
France,478397,Rémilly,Grand Est,22.0,25,Type 2
France,478396,Château-Salins,Grand Est,150.0,33,CCS2
France,478396,Château-Salins,Grand Est,22.0,25,Type 2
France,478395,Dieuze,Grand Est,100.0,33,CCS2
France,478395,Dieuze,Grand Est,50.0,2,CHAdeMO
France,478395,Dieuze,Grand Est,22.0,25,Type 2
France,478394,Dieuze,Grand Est,50.0,33,CCS2
France,478394,Dieuze,Grand Est,50.0,2,CHAdeMO
France,478394,Dieuze,Grand Est,22.0,25,Type 2
France,478393,Morhange,Grand Est,200.0,33,CCS2
France,478393,Morhange,Grand Est,50.0,2,CHAdeMO
France,478393,Morhange,Grand Est,22.0,25,Type 2
France,478393,Morhange,Grand Est,160.0,33,CCS2
France,478392,Morhange,Grand Est,100.0,33,CCS2
France,478392,Morhange,Grand Est,50.0,2,CHAdeMO
France,478391,Faulquemont,Grand Est,50.0,33,CCS2
France,478391,Faulquemont,Grand Est,50.0,2,CHAdeMO
France,478391,Faulquemont,Grand Est,22.0,25,Type 2
France,478391,Faulquemont,Grand Est,100.0,33,CCS2
France,478390,Saint-Avold,Grand Est,120.0,33,CCS2
France,478390,Saint-Avold,Grand Est,50.0,2,CHAdeMO
France,478390,Saint-Avold,Grand Est,22.0,25,Type 2
France,478389,Longeville-lès-Saint-Avold,Grand Est,100.0,33,CCS2
France,478389,Longeville-lès-Saint-Avold,Grand Est,50.0,2,CHAdeMO
France,478389,Longeville-lès-Saint-Avold,Grand Est,22.0,25,Type 2
France,478389,Longeville-lès-Saint-Avold,Grand Est,50.0,33,CCS2
France,478389,Longeville-lès-Saint-Avold,Grand Est,150.0,33,CCS2
France,478389,Longeville-lès-Saint-Avold,Grand Est,170.0,33,CCS2
France,478388,Freyming-Merlebach,Grand Est,120.0,33,CCS2
France,478388,Freyming-Merlebach,Grand Est,22.0,25,Type 2
France,478387,Forbach,Grand Est,200.0,33,CCS2
France,478387,Forbach,Grand Est,50.0,2,CHAdeMO
France,478386,Hambach,Grand Est,100.0,33,CCS2
France,478386,Hambach,Grand Est,50.0,2,CHAdeMO
France,478386,Hambach,Grand Est,22.0,25,Type 2
France,478386,Hambach,Grand Est,50.0,33,CCS2
France,478385,Sarreguemines,Grand Est,100.0,33,CCS2
France,478385,Sarreguemines,Grand Est,50.0,2,CHAdeMO
France,478385,Sarreguemines,Grand Est,22.0,25,Type 2
France,478385,Sarreguemines,Grand Est,160.0,33,CCS2
France,478384,Sarralbe,Grand Est,200.0,33,CCS2
France,478384,Sarralbe,Grand Est,50.0,2,CHAdeMO
France,478384,Sarralbe,Grand Est,22.0,25,Type 2
France,478384,Sarralbe,Grand Est,160.0,33,CCS2
France,478383,Sarrebourg,Grand Est,100.0,33,CCS2
France,478383,Sarrebourg,Grand Est,50.0,2,CHAdeMO
France,478383,Sarrebourg,Grand Est,22.0,25,Type 2
France,478383,Sarrebourg,Grand Est,50.0,33,CCS2
France,478383,Sarrebourg,Grand Est,200.0,33,CCS2
France,478382,Buhl-Lorraine,Grand Est,100.0,33,CCS2
France,478382,Buhl-Lorraine,Grand Est,50.0,2,CHAdeMO
France,478382,Buhl-Lorraine,Grand Est,22.0,25,Type 2
France,478382,Buhl-Lorraine,Grand Est,50.0,33,CCS2
France,478367,Saverne,Grand Est,50.0,33,CCS2
France,478367,Saverne,Grand Est,50.0,2,CHAdeMO
France,478367,Saverne,Grand Est,22.0,25,Type 2
France,478367,Saverne,Grand Est,200.0,33,CCS2
France,478366,Diemeringen,Grand Est,160.0,33,CCS2
France,478366,Diemeringen,Grand Est,50.0,2,CHAdeMO
France,478366,Diemeringen,Grand Est,22.0,25,Type 2
France,478365,Rohrbach-lès-Bitche,Grand Est,50.0,33,CCS2
France,478365,Rohrbach-lès-Bitche,Grand Est,50.0,2,CHAdeMO
France,478365,Rohrbach-lès-Bitche,Grand Est,22.0,25,Type 2
France,478364,Bitche,,50.0,33,CCS2
France,478364,Bitche,,50.0,2,CHAdeMO
France,478364,Bitche,,22.0,25,Type 2
France,478363,Wissembourg,Grand Est,200.0,33,CCS2
France,478363,Wissembourg,Grand Est,50.0,2,CHAdeMO
France,478363,Wissembourg,Grand Est,22.0,25,Type 2
France,478363,Wissembourg,Grand Est,100.0,33,CCS2
France,478362,Wissembourg,Grand Est,200.0,33,CCS2
France,478362,Wissembourg,Grand Est,50.0,2,CHAdeMO
France,478362,Wissembourg,Grand Est,22.0,25,Type 2
France,478362,Wissembourg,Grand Est,100.0,33,CCS2
France,478361,Soultz-sous-Forêts,Grand Est,200.0,33,CCS2
France,478361,Soultz-sous-Forêts,Grand Est,50.0,2,CHAdeMO
France,478361,Soultz-sous-Forêts,Grand Est,22.0,25,Type 2
France,478361,Soultz-sous-Forêts,Grand Est,160.0,33,CCS2
France,478360,Haguenau,Grand Est,100.0,33,CCS2
France,478360,Haguenau,Grand Est,50.0,2,CHAdeMO
France,478360,Haguenau,Grand Est,22.0,25,Type 2
France,478359,Haguenau,Grand Est,100.0,33,CCS2
France,478359,Haguenau,Grand Est,50.0,2,CHAdeMO
France,478359,Haguenau,Grand Est,22.0,25,Type 2
France,478358,Bernolsheim,Grand Est,200.0,33,CCS2
France,478358,Bernolsheim,Grand Est,50.0,2,CHAdeMO
France,478358,Bernolsheim,Grand Est,22.0,25,Type 2
France,478357,Vendenheim,Grand Est,50.0,33,CCS2
France,478357,Vendenheim,Grand Est,50.0,2,CHAdeMO
France,478357,Vendenheim,Grand Est,22.0,25,Type 2
France,478357,Vendenheim,Grand Est,150.0,33,CCS2
France,478356,Mundolsheim,Grand Est,50.0,33,CCS2
France,478356,Mundolsheim,Grand Est,50.0,2,CHAdeMO
France,478356,Mundolsheim,Grand Est,22.0,25,Type 2
France,478356,Mundolsheim,Grand Est,100.0,33,CCS2
France,478355,Mundolsheim,Grand Est,50.0,33,CCS2
France,478355,Mundolsheim,Grand Est,50.0,2,CHAdeMO
France,478355,Mundolsheim,Grand Est,22.0,25,Type 2
France,478355,Mundolsheim,Grand Est,150.0,33,CCS2
France,478354,Bischheim,Grand Est,150.0,33,CCS2
France,478354,Bischheim,Grand Est,50.0,2,CHAdeMO
France,478354,Bischheim,Grand Est,22.0,25,Type 2
France,478354,Bischheim,Grand Est,50.0,33,CCS2
France,478353,Strasbourg,Grand Est,22.0,25,Type 2
France,478352,Achenheim,Grand Est,200.0,33,CCS2
France,478352,Achenheim,Grand Est,50.0,2,CHAdeMO
France,478352,Achenheim,Grand Est,22.0,25,Type 2
France,478352,Achenheim,Grand Est,160.0,33,CCS2
France,478351,Entzheim,Grand Est,50.0,33,CCS2
France,478351,Entzheim,Grand Est,50.0,2,CHAdeMO
France,478351,Entzheim,Grand Est,22.0,25,Type 2
France,478350,Geispolsheim,Grand Est,100.0,33,CCS2
France,478350,Geispolsheim,Grand Est,50.0,2,CHAdeMO
France,478350,Geispolsheim,Grand Est,22.0,25,Type 2
France,478349,Dorlisheim,Grand Est,100.0,33,CCS2
France,478349,Dorlisheim,Grand Est,50.0,2,CHAdeMO
France,478349,Dorlisheim,Grand Est,22.0,25,Type 2
France,478349,Dorlisheim,Grand Est,50.0,33,CCS2
France,478349,Dorlisheim,Grand Est,200.0,33,CCS2
France,478349,Dorlisheim,Grand Est,120.0,33,CCS2
France,478348,Russ,Grand Est,50.0,33,CCS2
France,478348,Russ,Grand Est,50.0,2,CHAdeMO
France,478348,Russ,Grand Est,22.0,25,Type 2
France,478347,Gertwiller,Grand Est,200.0,33,CCS2
France,478347,Gertwiller,Grand Est,22.0,25,Type 2
France,478346,Benfeld,Grand Est,120.0,33,CCS2
France,478346,Benfeld,Grand Est,50.0,2,CHAdeMO
France,478346,Benfeld,Grand Est,22.0,25,Type 2
France,478345,Sélestat,Grand Est,100.0,33,CCS2
France,478345,Sélestat,Grand Est,50.0,2,CHAdeMO
France,478345,Sélestat,Grand Est,22.0,25,Type 2
France,478345,Sélestat,Grand Est,120.0,33,CCS2
France,478344,Sélestat,Grand Est,200.0,33,CCS2
France,478344,Sélestat,Grand Est,50.0,2,CHAdeMO
France,478344,Sélestat,Grand Est,22.0,25,Type 2
France,478343,Sélestat,Grand Est,200.0,33,CCS2
France,478343,Sélestat,Grand Est,24.0,2,CHAdeMO
France,478343,Sélestat,Grand Est,22.0,25,Type 2
France,478343,Sélestat,Grand Est,24.0,33,CCS2
France,478342,Neuve-Église,Grand Est,100.0,33,CCS2
France,478342,Neuve-Église,Grand Est,22.0,25,Type 2
France,478341,Moyenmoutier,Grand Est,100.0,33,CCS2
France,478341,Moyenmoutier,Grand Est,50.0,2,CHAdeMO
France,478341,Moyenmoutier,Grand Est,22.0,25,Type 2
France,478340,Saint-Dié-des-Vosges,Grand Est,160.0,33,CCS2
France,478340,Saint-Dié-des-Vosges,Grand Est,50.0,2,CHAdeMO
France,478340,Saint-Dié-des-Vosges,Grand Est,22.0,25,Type 2
France,478340,Saint-Dié-des-Vosges,Grand Est,200.0,33,CCS2
France,478338,Saint-Dié-des-Vosges,Grand Est,100.0,33,CCS2
France,478338,Saint-Dié-des-Vosges,Grand Est,50.0,2,CHAdeMO
France,478338,Saint-Dié-des-Vosges,Grand Est,22.0,25,Type 2
France,478338,Saint-Dié-des-Vosges,Grand Est,50.0,33,CCS2
France,478338,Saint-Dié-des-Vosges,Grand Est,200.0,33,CCS2
Spain,487275,,Catalunya,22.0,25,Type 2
Spain,487274,,Euskadi,50.0,33,CCS2
Spain,487273,,Cantabria,80.0,33,CCS2
Spain,487273,,Cantabria,22.0,25,Type 2
Spain,487272,,Cantabria,7.4,1036,Tesla
Spain,487271,O Porriño,Galicia,22.0,25,Type 2
Spain,486828,,Asturias / Asturies,11.0,25,Type 2
Spain,486719,Vilallonga Del Camp,Catalunya,120.0,33,CCS2
Spain,486661,Puerto del Rosario,Canarias,50.0,33,CCS2
Spain,486661,Puerto del Rosario,Canarias,50.0,2,CHAdeMO
Spain,486661,Puerto del Rosario,Canarias,43.0,1036,Tesla
Spain,486660,,Andalucía,22.0,25,Type 2
Spain,486659,,Andalucía,22.0,25,Type 2
Spain,486658,,Andalucía,22.0,25,Type 2
Spain,486657,,Andalucía,22.0,25,Type 2
Spain,486656,Estepona,Andalucía,22.0,25,Type 2
Spain,486655,,Región de Murcia,25.0,33,CCS2
Spain,486655,,Región de Murcia,25.0,2,CHAdeMO
Spain,486655,,Región de Murcia,22.0,1036,Tesla
Spain,486654,Silla,Comunitat Valenciana,22.0,25,Type 2
Spain,486653,,Comunitat Valenciana,22.0,25,Type 2
Spain,486652,Martorell,Catalunya,200.0,33,CCS2
Spain,486651,,Catalunya,7.4,25,Type 2
Spain,486650,,Catalunya,22.0,25,Type 2
Spain,486649,,Catalunya,50.0,33,CCS2
Spain,486649,,Catalunya,50.0,2,CHAdeMO
Spain,486649,,Catalunya,43.0,1036,Tesla
Spain,486648,Lloret de Mar,Catalunya,7.4,25,Type 2
Spain,486647,,Comunidad de Madrid,7.4,25,Type 2
Spain,486646,Valdepeñas,Castilla-La Mancha,360.0,33,CCS2
Spain,486645,,Extremadura,360.0,33,CCS2
Spain,486644,Navalcarnero,Comunidad de Madrid,22.0,25,Type 2
Spain,486643,,Comunidad de Madrid,22.0,25,Type 2
Spain,486642,,Comunidad de Madrid,150.0,33,CCS2
Spain,486642,,Comunidad de Madrid,22.0,1036,Tesla
Spain,486420,,Comunidad de Madrid,100.0,33,CCS2
Spain,486419,,Extremadura,25.0,33,CCS2
Spain,486419,,Extremadura,25.0,2,CHAdeMO
Spain,486419,,Extremadura,22.0,1036,Tesla
Spain,486418,,Aragón,120.0,33,CCS2
Spain,486417,,Aragón,150.0,33,CCS2
Spain,486417,,Aragón,150.0,33,CCS2
Spain,486416,,Aragón,50.0,33,CCS2
Spain,486416,,Aragón,50.0,2,CHAdeMO
Spain,486416,,Aragón,43.0,1036,Tesla
Spain,486415,,Aragón,50.0,33,CCS2
Spain,486415,,Aragón,50.0,2,CHAdeMO
Spain,486415,,Aragón,43.0,1036,Tesla
Spain,486414,,Castilla y León,7.4,1036,Tesla
Spain,486413,,Navarra,22.0,25,Type 2
Spain,486413,,Navarra,60.0,33,CCS2
Spain,486358,,Euskadi,50.0,33,CCS2
Spain,486358,,Euskadi,50.0,2,CHAdeMO
Spain,486358,,Euskadi,43.0,1036,Tesla
Spain,486357,Agurain / Salvatierra,Euskadi,60.0,33,CCS2
Spain,486356,,Euskadi,7.4,1036,Tesla
Spain,486355,,Cantabria,22.0,25,Type 2
Spain,486354,,Cantabria,22.0,25,Type 2
Spain,486353,,Cantabria,22.0,25,Type 2
Spain,486352,,Cantabria,22.0,25,Type 2
Spain,486351,,Cantabria,22.0,25,Type 2
Spain,486350,,Cantabria,22.0,25,Type 2
Spain,486349,,Cantabria,22.0,25,Type 2
Spain,486348,Penagos,Cantabria,22.0,25,Type 2
Spain,486347,Camargo,Cantabria,22.0,25,Type 2
Spain,486346,,Asturias / Asturies,60.0,33,CCS2
Spain,486346,,Asturias / Asturies,22.0,25,Type 2
Spain,486345,,Asturias / Asturies,60.0,33,CCS2
Spain,486345,,Asturias / Asturies,22.0,25,Type 2
Spain,486344,,Asturias / Asturies,60.0,33,CCS2
Spain,486344,,Asturias / Asturies,22.0,25,Type 2
Spain,486342,,Asturias / Asturies,60.0,33,CCS2
Spain,486342,,Asturias / Asturies,22.0,25,Type 2
Spain,486341,,Euskadi,100.0,33,CCS2
Spain,486138,San Cristóbal de La Laguna,Canarias,100.0,33,CCS2
Spain,486137,Antigua,Canarias,7.4,25,Type 2
Spain,486136,Antigua,Canarias,60.0,33,CCS2
Spain,486135,,Canarias,60.0,33,CCS2
Spain,486134,,Catalunya,22.0,1036,Tesla
Spain,486133,,Catalunya,7.4,25,Type 2
Spain,486132,Sant Just Desvern,Catalunya,22.0,25,Type 2
Spain,486131,,Catalunya,22.0,25,Type 2
Spain,486130,Palau-solità i Plegamans,Catalunya,60.0,33,CCS2
Spain,486130,Palau-solità i Plegamans,Catalunya,22.0,25,Type 2
Spain,486129,Rubí,Catalunya,7.4,25,Type 2
Spain,486128,Rubí,Catalunya,7.4,25,Type 2
Spain,486127,Pont de Molins,Catalunya,50.0,33,CCS2
Spain,486126,,Catalunya,50.0,33,CCS2
Spain,486125,,Catalunya,22.0,25,Type 2
Spain,486124,Manlleu,Catalunya,22.0,25,Type 2
Spain,486123,Esparreguera,Catalunya,150.0,33,CCS2
Spain,486122,,Catalunya,150.0,33,CCS2
Spain,486121,Vilafranca del Penedès,Catalunya,50.0,33,CCS2
Spain,486121,Vilafranca del Penedès,Catalunya,50.0,2,CHAdeMO
Spain,486121,Vilafranca del Penedès,Catalunya,22.0,1036,Tesla
Spain,486121,Vilafranca del Penedès,Catalunya,7.4,25,Type 2
Spain,486120,,Catalunya,50.0,33,CCS2
Spain,486120,,Catalunya,50.0,2,CHAdeMO
Spain,486120,,Catalunya,43.0,1036,Tesla
Spain,486119,,Catalunya,22.0,25,Type 2
Spain,486118,,Catalunya,150.0,33,CCS2
Spain,486117,Cambrils,Catalunya,22.0,25,Type 2
Spain,486116,Amposta,Catalunya,50.0,33,CCS2
Spain,486116,Amposta,Catalunya,50.0,2,CHAdeMO
Spain,486116,Amposta,Catalunya,22.0,1036,Tesla
Spain,486115,Vila-real,Comunitat Valenciana,100.0,33,CCS2
Spain,486114,,Comunitat Valenciana,22.0,25,Type 2
Spain,486113,,Comunitat Valenciana,90.0,33,CCS2
Spain,486112,,Comunitat Valenciana,22.0,25,Type 2
Spain,486111,,Comunitat Valenciana,22.0,25,Type 2
Spain,486110,,Comunitat Valenciana,22.0,25,Type 2
Spain,486109,,Comunitat Valenciana,22.0,1036,Tesla
Spain,486108,Godella,Comunitat Valenciana,10.0,25,Type 2
Spain,486107,Quart de Poblet,Comunitat Valenciana,80.0,33,CCS2
Spain,486050,Felanitx,Illes Balears,100.0,33,CCS2
Spain,486050,Felanitx,Illes Balears,22.0,25,Type 2
Spain,486049,Eivissa,Illes Balears,50.0,33,CCS2
Spain,486049,Eivissa,Illes Balears,50.0,2,CHAdeMO
Spain,486049,Eivissa,Illes Balears,43.0,1036,Tesla
Spain,486048,Sueca,Comunitat Valenciana,22.0,25,Type 2
Spain,486047,Petrer,Comunitat Valenciana,22.0,25,Type 2
Spain,486046,Lorquí,Región de Murcia,7.4,25,Type 2
Spain,486045,,Región de Murcia,22.0,25,Type 2
Spain,486044,,Región de Murcia,100.0,33,CCS2
Spain,486043,Roquetas de Mar,Andalucía,150.0,33,CCS2
Spain,486043,Roquetas de Mar,Andalucía,50.0,2,CHAdeMO
Spain,486043,Roquetas de Mar,Andalucía,22.0,25,Type 2
Spain,486043,Roquetas de Mar,Andalucía,50.0,33,CCS2
Spain,486042,,Andalucía,180.0,33,CCS2
Spain,486041,Torremolinos,Andalucía,90.0,33,CCS2
Spain,486040,Tarifa,Andalucía,22.0,25,Type 2
Spain,486039,,Andalucía,22.0,25,Type 2
Spain,485926,,Extremadura,100.0,33,CCS2
Spain,485925,,Extremadura,100.0,33,CCS2
Spain,485924,,Andalucía,22.0,25,Type 2
Spain,485923,,Andalucía,22.0,1036,Tesla
Spain,485923,,Andalucía,100.0,33,CCS2
Spain,485923,,Andalucía,80.0,2,CHAdeMO
Spain,485922,,Andalucía,120.0,33,CCS2
Spain,485921,,Andalucía,22.0,25,Type 2
Spain,485920,Sevilla,Andalucía,7.4,25,Type 2
Spain,485919,Écija,Andalucía,22.0,25,Type 2
Spain,485918,,Andalucía,22.0,25,Type 2
Spain,485917,,Andalucía,120.0,33,CCS2
Spain,485916,Linares,Andalucía,22.0,25,Type 2
Spain,485915,Valdepeñas,Castilla-La Mancha,150.0,33,CCS2
Spain,485914,Villarrobledo,Castilla-La Mancha,80.0,33,CCS2
Spain,485914,Villarrobledo,Castilla-La Mancha,80.0,2,CHAdeMO
Spain,485913,,Castilla-La Mancha,80.0,33,CCS2
Spain,485912,,Castilla-La Mancha,80.0,33,CCS2
Spain,485911,,Comunidad de Madrid,50.0,33,CCS2
Spain,485911,,Comunidad de Madrid,50.0,2,CHAdeMO
Spain,485911,,Comunidad de Madrid,22.0,25,Type 2
Spain,485910,,Comunidad de Madrid,60.0,33,CCS2
Spain,485909,Pozuelo de Alarcón,Comunidad de Madrid,60.0,33,CCS2
Spain,485909,Pozuelo de Alarcón,Comunidad de Madrid,22.0,25,Type 2
Spain,485908,,Comunidad de Madrid,22.0,25,Type 2
Spain,485906,,Comunidad de Madrid,22.0,25,Type 2
Spain,485905,,Comunidad de Madrid,22.0,25,Type 2
Spain,485904,,Castilla-La Mancha,180.0,33,CCS2
Spain,485903,,Castilla-La Mancha,150.0,33,CCS2
Spain,485903,,Castilla-La Mancha,50.0,2,CHAdeMO
Spain,485903,,Castilla-La Mancha,22.0,25,Type 2
Spain,485903,,Castilla-La Mancha,50.0,33,CCS2
Spain,485902,,Aragón,400.0,33,CCS2
Spain,485902,,Aragón,400.0,33,CCS2
Spain,485901,,Aragón,300.0,33,CCS2
Spain,485900,Peralta / Azkoien,Navarra,22.0,25,Type 2
Spain,485899,Zizur Mayor / Zizur Nagusia,Navarra,22.0,25,Type 2
Spain,485898,,Navarra,50.0,33,CCS2
Spain,485898,,Navarra,50.0,2,CHAdeMO
Spain,485898,,Navarra,43.0,1036,Tesla
Spain,485897,Burlada / Burlata,Navarra,150.0,33,CCS2
Spain,485896,Burlada,Navarra,150.0,33,CCS2
Spain,485895,Irun,Euskadi,150.0,33,CCS2
Spain,485892,,Euskadi,22.0,25,Type 2
Spain,485891,Oñati,Euskadi,22.0,25,Type 2
Spain,485890,Oñati,Euskadi,22.0,25,Type 2
Spain,485889,,Euskadi,22.0,25,Type 2
Spain,485888,,Euskadi,150.0,33,CCS2
Spain,485887,Santurtzi,Euskadi,150.0,33,CCS2
Spain,485887,Santurtzi,Euskadi,80.0,2,CHAdeMO
Spain,485887,Santurtzi,Euskadi,22.0,25,Type 2
Spain,485886,Berango,Euskadi,100.0,33,CCS2
Spain,485886,Berango,Euskadi,100.0,33,CCS2
Spain,485885,,Cantabria,22.0,25,Type 2
Spain,485884,,Cantabria,22.0,25,Type 2
Spain,485883,,Cantabria,22.0,25,Type 2
Spain,485882,,Cantabria,22.0,25,Type 2
Spain,485881,Torrelavega,Cantabria,22.0,25,Type 2
Spain,485880,Cartes,Cantabria,22.0,25,Type 2
Spain,485879,,Asturias / Asturies,60.0,33,CCS2
Spain,485879,,Asturias / Asturies,22.0,25,Type 2
Spain,485878,,Castilla y León,150.0,33,CCS2
Spain,485831,Benavente,Castilla y León,180.0,33,CCS2
Spain,485831,Benavente,Castilla y León,80.0,2,CHAdeMO
Spain,485831,Benavente,Castilla y León,400.0,33,CCS2
Spain,485830,Treceño,Cantabria,22.0,25,Type 2
Spain,485829,As Pontes de García Rodríguez,Galicia,50.0,33,CCS2
Spain,485829,As Pontes de García Rodríguez,Galicia,50.0,2,CHAdeMO
Spain,485829,As Pontes de García Rodríguez,Galicia,43.0,1036,Tesla
Spain,485828,,Galicia,300.0,33,CCS2
Spain,485433,Madrid,Comunidad de Madrid,11.0,1036,Tesla
Spain,480830,Granollers,Catalunya,220.0,33,CCS2
Spain,480778,Almansa,Castilla-La Mancha,150.0,33,CCS2
Spain,480777,,Castilla-La Mancha,360.0,33,CCS2
Spain,480737,Almázcara,leon,22.0,33,CCS2
Spain,480737,Almázcara,leon,22.0,33,CCS2
Spain,480680,Bermeo,Euskadi,90.0,33,CCS2
Spain,480680,Bermeo,Euskadi,22.0,1036,Tesla
Spain,480675,,Cantabria,95.0,33,CCS2
Spain,480673,Vilanova i la Geltrú,Catalunya,22.0,25,Type 2
Spain,480672,,Castilla-La Mancha,22.0,1036,Tesla
Spain,480672,,Castilla-La Mancha,60.0,33,CCS2
Spain,480400,,Galicia,240.0,33,CCS2
Spain,480245,,Andalucía,60.0,33,CCS2
Spain,480244,Torredembarra,Catalunya,22.0,25,Type 2
Spain,480243,Sitges,Catalunya,22.0,25,Type 2
Spain,480242,,Catalunya,4.0,25,Type 2
Spain,480241,,Catalunya,4.0,25,Type 2
Spain,480240,,Comunitat Valenciana,22.0,25,Type 2
Spain,480239,Carcaixent,Comunitat Valenciana,7.4,25,Type 2
Spain,480238,Villena,Comunitat Valenciana,22.0,25,Type 2
Spain,480237,Colmenar Viejo,,22.0,25,Type 2
Spain,480236,Segovia,,180.0,33,CCS2
Spain,480235,Valladolid,,60.0,33,CCS2
Spain,480234,Pamplona,,100.0,33,CCS2
Spain,480234,Pamplona,,30.0,33,CCS2
Spain,480127,Serranillos Del Valle,Comunidad de Madrid,60.0,33,CCS2
Spain,480127,Serranillos Del Valle,Comunidad de Madrid,22.0,25,Type 2
Spain,479968,Boadilla del Monte,Comunidad de Madrid,22.0,25,Type 2
Spain,479967,,Asturias / Asturies,100.0,33,CCS2
Spain,479967,,Asturias / Asturies,22.0,25,Type 2
Spain,479966,Miranda de Ebro,Castilla y León,150.0,33,CCS2
Spain,479966,Miranda de Ebro,Castilla y León,80.0,2,CHAdeMO
Spain,479965,San Fernando de Henares,Comunidad de Madrid,22.0,25,Type 2
Spain,479964,,Castilla y León,22.0,25,Type 2
Spain,479963,Castelldefels,Catalunya,7.4,25,Type 2
Spain,479962,O Porriño,Galicia,180.0,33,CCS2
Spain,479809,,Castilla-La Mancha,250.0,33,CCS2
Spain,479753,,Illes Balears,60.0,33,CCS2
Spain,479752,,Illes Balears,60.0,33,CCS2
Spain,479751,Arona,Canarias,100.0,33,CCS2
Spain,479605,Manzanares,Castilla-La Mancha,7.4,25,Type 2
Spain,479603,el Prat de Llobregat,Catalunya,22.0,25,Type 2
Spain,479602,,Catalunya,22.0,25,Type 2
Spain,479601,,Catalunya,22.0,25,Type 2
Spain,479600,Sant Cugat del Vallès,Catalunya,22.0,25,Type 2
Spain,479599,Santa Perpètua de Mogoda,Catalunya,150.0,33,CCS2
Spain,479598,,Catalunya,22.0,25,Type 2
Spain,479597,Arenys de Mar,Catalunya,150.0,33,CCS2
Spain,479597,Arenys de Mar,Catalunya,80.0,2,CHAdeMO
Spain,479596,,Catalunya,60.0,33,CCS2
Spain,479595,Vic,Catalunya,100.0,33,CCS2
Spain,479594,,Catalunya,100.0,33,CCS2
Spain,479593,,Catalunya,150.0,33,CCS2
Spain,479592,,Illes Balears,60.0,33,CCS2
Spain,479591,Mairena del Aljarafe,Andalucía,22.0,25,Type 2
Spain,479590,Mairena del Aljarafe,Andalucía,22.0,25,Type 2
Spain,479589,Villamartín,Andalucía,60.0,33,CCS2
Spain,479588,Campillo del Moro,Andalucía,100.0,33,CCS2
Mexico,484792,Bacalar,Quintana Roo,11.0,27,Type 1 (J1772)
Mexico,484761,Tulum,Quintana Roo,100.0,1040,CCS1
Mexico,484760,Playa del Carmen,Quintana Roo,100.0,1040,CCS1
Mexico,481554,Mérida,Yucatan,240.0,1040,CCS1
Mexico,481554,Mérida,Yucatan,240.0,27,Type 1 (J1772)
Mexico,481553,Playa del Carmen,Quintana Roo,40.0,1040,CCS1
Mexico,480959,Ciudad de México,CDMX,240.0,33,CCS2
Mexico,480954,Ciudad de México,CDMX,160.0,1040,CCS1
Mexico,480954,Ciudad de México,CDMX,160.0,1040,CCS1
Mexico,480954,Ciudad de México,CDMX,240.0,33,CCS2
Mexico,480918,Paila,Coahuila,180.0,1040,CCS1
Mexico,480918,Paila,Coahuila,180.0,33,CCS2
Mexico,462350,Hermosillo,Sonora,50.0,1040,CCS1
Mexico,461586,Lázaro Cárdenas ,Michoacán ,7.0,1040,CCS1
Mexico,460657,,,240.0,1040,CCS1
Mexico,460106,Cajeme,Sonora,9.0,27,Type 1 (J1772)
Mexico,458928,Tizayuca,Hidalgo,50.0,1040,CCS1
Mexico,312958,Navojoa,Sonora,50.0,1040,CCS1
Mexico,312958,Navojoa,Sonora,150.0,27,Type 1 (J1772)
Mexico,312956,Tula,tamaulipas,50.0,2,CHAdeMO
Mexico,311571,Roma Sur,CDMX,60.0,1040,CCS1
Mexico,308368,Villa Unión,Sin.,250.0,27,Type 1 (J1772)
Mexico,308367,Guaymas,Sonora,50.0,1040,CCS1
Mexico,308367,Guaymas,Sonora,47.0,2,CHAdeMO
Mexico,307983,Palmillas,Querétaro,60.0,1040,CCS1
Mexico,307839,Temascalcingo de José María Velasco,Estado de Mexico,50.0,2,CHAdeMO
Mexico,307839,Temascalcingo de José María Velasco,Estado de Mexico,50.0,1040,CCS1
Mexico,307838,Morelia,Michoacan,50.0,1040,CCS1
Mexico,305298,El Rosal,Estado de México,80.0,1040,CCS1
Mexico,305298,El Rosal,Estado de México,50.0,2,CHAdeMO
Mexico,305298,El Rosal,Estado de México,20.0,1036,Tesla
Mexico,304957,Ciudad de México,CDMX,24.0,1040,CCS1
Mexico,304956,Ciudad de México,,30.0,1040,CCS1
Mexico,304065,Ciudad de México,,29.0,1040,CCS1
Mexico,300901,,Querétaro,50.0,2,CHAdeMO
Mexico,172963,Chilpancingo,Aguascalientes,120.0,27,Type 1 (J1772)
Mexico,169939,Tepatitlán de Morelos,Jalisco,120.0,27,Type 1 (J1772)
Mexico,167690,,Morelia - Acambaro ,120.0,27,Type 1 (J1772)
Mexico,161602,Villa Hidalgo,San Luis Potosí,120.0,27,Type 1 (J1772)
Mexico,133843,Zaragoza,Zaragoza,50.0,2,CHAdeMO
Mexico,133067,Santa Ana,Sonora,250.0,27,Type 1 (J1772)
Mexico,133067,Santa Ana,Sonora,50.0,1040,CCS1
Mexico,132814,Jojutla,Jojutla,14.0,27,Type 1 (J1772)
Mexico,129908,Ensenada,,120.0,27,Type 1 (J1772)
Mexico,129354,China,,120.0,27,Type 1 (J1772)
